Timestamp,Electric Demand (Student 032 > Electric Meter) [(kWh)],Outdoor Dew Point (Student 032 > Weather Station) [(deg. F)],Outdoor Temperature (Student 032 > Weather Station) [(deg. F)],Optimal Electric Demand kWh (Student 032 > Electric Meter) [(kWh)],Predicted Electric Demand kWh (Student 032 > Electric Meter) [(kWh)]
04/27/2016 17:00:00,125.5885,40.37,45.23,128.87125,138.166425
04/28/2016 01:00:00,67.226,45.635,46.49,75.005,78.52725
04/28/2016 09:00:00,124.488,55.355,56.3675,121.6375,138.1140625
04/28/2016 17:00:00,162.369,54.23,59.6525,140.44375,137.6687
04/29/2016 01:00:00,72.962,48.6275,50.9675,76.53875,76.3472625
04/29/2016 09:00:00,141.051,40.145,57.9875,140.5325,153.1189625
04/29/2016 17:00:00,164.0085,38.615,64.0175,181.05625,175.8887125
04/30/2016 01:00:00,82.476,39.47,52.745,92.4725,92.5111375
04/30/2016 09:00:00,62.2455,39.605,53.7575,82.10625,81.1544
04/30/2016 17:00:00,60.8805,37.2875,64.49,68.71125,67.2348
05/01/2016 01:00:00,69.4605,40.64,55.265,69.21375,79.151125
05/01/2016 09:00:00,62.0545,38.1425,55.8725,73.41,69.627575
05/01/2016 17:00:00,60.2205,32.3825,61.3625,74.005,65.6186625
05/02/2016 01:00:00,68.7605,35.51,51.89,72.9875,79.6754875
05/02/2016 09:00:00,155.319,39.0875,53.1275,139.335,144.0502875
05/02/2016 17:00:00,171.1085,36.7475,62.015,169.65,175.0984625
05/03/2016 01:00:00,83.156,36.77,53.4875,93.81625,87.5958
05/03/2016 09:00:00,148.792,35.3975,53.4875,138.52125,134.7394375
05/03/2016 17:00:00,170.523,29.12,61.745,168.14875,173.4419375
05/04/2016 01:00:00,79.167,26.6,52.3625,93.48125,85.98525
05/04/2016 09:00:00,144.1725,28.76,53.915,144.68625,155.6448125
05/04/2016 17:00:00,172.7605,33.9125,61.9925,176.59875,179.6670625
05/05/2016 01:00:00,77.5815,34.1375,51.62,94.42625,84.996425
05/05/2016 09:00:00,156.35,41.3825,53.105,134.1825,127.5540625
05/05/2016 17:00:00,166.2715,51.89,59.405,155.27375,151.0933
05/06/2016 01:00:00,70.5255,51.755,54.725,83.105,80.2253625
05/06/2016 09:00:00,144.4595,53.3525,54.23,116.955,128.0124125
05/06/2016 17:00:00,154.303,46.2425,56.5925,134.78875,139.7080875
05/07/2016 01:00:00,70.003,53.87,57.8525,80.8575,80.7415125
05/07/2016 09:00:00,50.356,58.01,59.72,71.29,73.4402375
05/07/2016 17:00:00,59.561,58.505,73.49,72.62625,66.4914125
05/08/2016 01:00:00,56.768,57.74,66.74,70.915,67.1838
05/08/2016 09:00:00,56.857,45.635,63.7925,71.675,66.347775
05/08/2016 17:00:00,60.33,30.1325,77,66.0425,69.399275
05/09/2016 01:00:00,68.608,35.1275,63.365,71.105,86.9760375
05/09/2016 09:00:00,188.4815,42.17,64.985,170.65875,175.1593125
05/09/2016 17:00:00,187.657,46.355,77.99,186.85875,201.2302875
05/10/2016 01:00:00,92.642,48.8975,64.3775,102.54625,112.764625
05/10/2016 09:00:00,155.498,39.7175,55.0175,134.7,134.065225
05/10/2016 17:00:00,173.8815,38.2325,58.4825,165.49625,168.27545
05/11/2016 01:00:00,92.166,38.48,46.85,85.23625,79.123
05/11/2016 09:00:00,151.5215,43.385,50.7425,125.13,123.7936375
05/11/2016 17:00:00,177.12,48.65,61.3625,163.34,158.117425
05/12/2016 01:00:00,75.834,53.6675,56.345,89.7475,85.1426125
05/12/2016 09:00:00,163.009,57.965,63.23,141.95,141.61175
05/12/2016 17:00:00,177.94,59.8775,68.135,179.01375,192.7363625
05/13/2016 01:00:00,68.3755,59,62.51,94.3425,94.78835
05/13/2016 09:00:00,146.222,58.19,63.2525,132.82125,137.0348375
05/13/2016 17:00:00,141.239,59.54,62.87,149.0025,159.589125
05/14/2016 01:00:00,70.3855,59.945,62.06,81.97875,66.8854
05/14/2016 09:00:00,56.1325,57.245,62.645,72.02,62.197675
05/14/2016 17:00:00,60.771,41,72.6125,68.1925,67.413125
05/15/2016 01:00:00,73.7035,40.6175,58.37,67.67125,80.5280625
05/15/2016 09:00:00,84.694,39.335,57.2675,75.55,67.797625
05/15/2016 17:00:00,79.464,41.495,65.255,71.7425,65.1420375
05/16/2016 01:00:00,90.4915,32.6075,58.7525,71.0575,82.3708
05/16/2016 09:00:00,233.335,33.305,56.9975,160.31625,169.4585125
05/16/2016 17:00:00,257.85,32,63.275,173.78625,181.257125
05/17/2016 01:00:00,113.8505,40.7975,56.21,104.305,90.196725
05/17/2016 09:00:00,238.8775,37.1075,61.6325,148.15,156.0401
05/17/2016 17:00:00,258.4865,41.8775,68.4725,191.40375,187.2462375
05/18/2016 01:00:00,104.492,44.8475,52.61,96.25875,94.5348375
05/18/2016 09:00:00,222.931,46.8725,57.3575,137.36,131.168075
05/18/2016 17:00:00,235.927,48.5825,67.3925,186.54,184.6958
05/19/2016 01:00:00,97.1385,50.54,55.895,98.80625,98.342925
05/19/2016 09:00:00,177.3005,50.135,56.8625,121.4725,125.7191875
05/19/2016 17:00:00,161.6165,51.6425,56.21,134.95125,142.2081125
05/20/2016 01:00:00,67.618,53.0375,55.715,77.73375,78.5304625
05/20/2016 09:00:00,134.85,52.115,56.5925,123.9975,129.333475
05/20/2016 17:00:00,150.3295,53.015,63.455,154.31875,157.763425
05/21/2016 01:00:00,71.027,47.57,55.4,85.42,83.611425
05/21/2016 09:00:00,56.8985,47.6375,56.12,76.4125,77.9819
05/21/2016 17:00:00,61.736,47.75,62.7575,73.69375,64.97035
05/22/2016 01:00:00,83.6325,49.865,55.5125,66.06375,62.2981625
05/22/2016 09:00:00,127.2175,50.405,52.385,58.1975,65.141
05/22/2016 17:00:00,151.545,52.52,63.275,57.96875,66.0948
05/23/2016 01:00:00,90.5625,51.5525,53.9825,55.765,63.0375625
05/23/2016 09:00:00,146.2325,52.7675,58.6175,141.65375,138.78
05/23/2016 17:00:00,152.513,54.9275,73.4,192.55125,182.4531
05/24/2016 01:00:00,95.009,53.96,69.53,123.93,117.872175
05/24/2016 09:00:00,248.5865,54.5,71.96,168.52625,200.5256625
05/24/2016 17:00:00,220.59,55.4,72.005,206.64875,205.3037
05/25/2016 01:00:00,71.385,48.9875,52.4075,93.4925,93.276725
05/25/2016 09:00:00,110.7695,47.9975,51.4175,112.94875,121.6322
05/25/2016 17:00:00,129.6185,44.7575,50.855,129.695,138.7308
05/26/2016 01:00:00,73.096,40.865,45.86,75.36125,77.811675
05/26/2016 09:00:00,138.689,41.0225,51.26,132.49,126.0943375
05/26/2016 17:00:00,179.0105,43.1375,61.8575,174.26,167.5354375
05/27/2016 01:00:00,79.8925,42.755,48.8525,86.2525,81.2026
05/27/2016 09:00:00,152.7385,44.7575,53.375,131.0525,125.0830375
05/27/2016 17:00:00,175.84,47.885,60.8675,161.775,158.0185
05/28/2016 01:00:00,80.4105,51.395,54.77,83.82875,80.962225
05/28/2016 09:00:00,63.9875,47.885,55.49,74.25125,75.8978
05/28/2016 17:00:00,64.468,36.2525,63.8375,69.44875,66.859925
05/29/2016 01:00:00,69.577,38.885,50.8325,67.53375,73.5445125
05/29/2016 09:00:00,79.223,42.035,60.1025,77.90125,70.0584375
05/29/2016 17:00:00,80.109,41.495,73.1975,69.40875,67.6386125
05/30/2016 01:00:00,49.2715,44.8475,56.7725,62.83125,73.1209
05/30/2016 09:00:00,0,46.535,62.15,155.05625,161.215675
05/30/2016 17:00:00,0,46.85,77.8775,179.59,189.6666625
05/31/2016 01:00:00,18.975,49.8875,60.35,97.34625,110.89885
05/31/2016 09:00:00,175.2655,53.735,62.285,145.25,138.3244125
05/31/2016 17:00:00,189.964,53.8475,70.3625,193.185,199.9538125
06/01/2016 01:00:00,86.5445,46.13,59.7875,110.45625,105.717425
06/01/2016 09:00:00,146.3455,51.89,59.495,125.795,131.9874125
06/01/2016 17:00:00,177.6415,56.9975,64.3775,163.03125,156.7085125
06/02/2016 01:00:00,80.031,59.405,61.1375,87.69375,85.0950375
06/02/2016 09:00:00,146.4295,60.6425,62.3525,130.14125,141.0994
06/02/2016 17:00:00,146.038,57.8525,61.2725,142.0375,141.193925
06/03/2016 01:00:00,67.8425,55.265,58.73,78.605,67.85035
06/03/2016 09:00:00,152.369,52.9025,61.52,139.33125,148.476875
06/03/2016 17:00:00,174.8165,51.755,74.12,203.73875,194.260375
06/04/2016 01:00:00,79.9065,52.9025,63.5225,108.93375,103.3323125
06/04/2016 09:00:00,80.436,53.6225,67.1225,79.3775,82.1037
06/04/2016 17:00:00,74.496,55.985,78.26,56.4025,66.3774125
06/05/2016 01:00:00,72.784,57.1325,67.505,58.34375,69.2394
06/05/2016 09:00:00,101.8875,54.725,72.005,62.7575,71.5543375
06/05/2016 17:00:00,82.1345,53.3975,81.7475,57.17625,69.1318875
06/06/2016 01:00:00,70.097,53.8925,69.845,61.42875,76.3266
06/06/2016 09:00:00,206.857,53.87,69.26,193.75125,196.4114375
06/06/2016 17:00:00,189.7075,57.1325,70.7225,192.62875,195.2335875
06/07/2016 01:00:00,78.9285,60.98,63.3425,101.4675,94.411225
06/07/2016 09:00:00,155.655,63.995,65.975,143.76,148.288075
06/07/2016 17:00:00,181.1565,65.3675,71.15,194.40375,162.7155625
06/08/2016 01:00:00,77.0505,56.7725,62.285,91.3825,72.8472375
06/08/2016 09:00:00,147.758,52.9025,61.925,133.2675,153.534725
06/08/2016 17:00:00,176.687,48.9875,70.8575,187.3825,189.20955
06/09/2016 01:00:00,82.944,50.855,61.0025,110.275,109.3189875
06/09/2016 09:00:00,147.316,55.1075,61.25,130.855,132.0134375
06/09/2016 17:00:00,157.906,61.025,67.8875,178.2725,176.5176625
06/10/2016 01:00:00,84.4405,59.135,64.355,96.04125,94.956125
06/10/2016 09:00:00,141.555,62.87,64.13,135.49375,142.808075
06/10/2016 17:00:00,145.138,66.6275,68.495,178.525,149.5908
06/11/2016 01:00:00,72.326,64.13,65.84,80.6875,67.6745125
06/11/2016 09:00:00,58.039,63.7475,65.0075,67.39625,67.1632375
06/11/2016 17:00:00,64.8165,59.495,74.6375,72.485,65.997675
06/12/2016 01:00:00,66.212,48.695,60.98,69.92375,71.291025
06/12/2016 09:00:00,71.754,51.26,63.3875,72.74,67.116975
06/12/2016 17:00:00,78.313,53.735,77.405,64.03375,67.6594625
06/13/2016 01:00:00,67.524,49.865,66.605,63.07375,75.7010125
06/13/2016 09:00:00,192.757,46.7375,67.1,185.545,191.2337
06/13/2016 17:00:00,186.206,49.7525,75.245,193.905,201.47215
06/14/2016 01:00:00,83.996,52.385,63.2525,109.45375,105.0464875
06/14/2016 09:00:00,185.6295,61.1375,68.1575,160.96125,150.3311375
06/14/2016 17:00:00,200.2625,66.83,77.27,229.73125,208.8275
06/15/2016 01:00:00,84.88,64.1525,66.2225,115.09625,95.6878375
06/15/2016 09:00:00,191.897,64.85,75.6275,172.065,182.15
06/15/2016 17:00:00,195.7845,61.9025,84.47,235.0825,219.5461
06/16/2016 01:00:00,84.352,61.115,75.3575,135.19875,113.9487875
06/16/2016 09:00:00,173.566,62.87,69.17,135.85,177.1925875
06/16/2016 17:00:00,185.1975,56.12,77.36,211.08875,188.5972875
06/17/2016 01:00:00,92.168,43.1825,67.0325,110.23875,111.079375
06/17/2016 09:00:00,173.6235,46.3325,65.7275,150.045,173.0828
06/17/2016 17:00:00,175.7155,37.625,74.975,179.72125,184.700275
06/18/2016 01:00:00,88.681,41.2475,63.0275,98.66375,106.5610625
06/18/2016 09:00:00,101.8165,44.375,62.4875,84.79875,86.6474
06/18/2016 17:00:00,70.2,47.885,71.6225,60.595,70.699125
06/19/2016 01:00:00,68.1075,49.2575,63.995,71.14375,75.9524
06/19/2016 09:00:00,76.3565,46.13,65.12,75.4675,69.7517875
06/19/2016 17:00:00,79.5785,49.0325,73.13,64.28875,67.3325625
06/20/2016 01:00:00,64.1845,53.3975,61.34,58.39,67.8290875
06/20/2016 09:00:00,173.246,54.995,64.2425,164.67,160.2125875
06/20/2016 17:00:00,183.152,49.37,72.59,190.875,194.0418625
06/21/2016 01:00:00,82.162,53.015,61.2275,105.34375,109.0994375
06/21/2016 09:00:00,160.447,56.885,66.245,157.18625,147.053325
06/21/2016 17:00:00,185.897,57.2225,76.64,217.87,210.548925
06/22/2016 01:00:00,84.5575,60.0575,66.5825,120.1675,101.4076875
06/22/2016 09:00:00,173.824,64.355,71.78,164.24125,164.548475
06/22/2016 17:00:00,198.17,68.27,80.4875,239.85875,216.4867
06/23/2016 01:00:00,71.108,69.665,73.625,135.80875,99.2648125
06/23/2016 09:00:00,175.921,69.755,74.2325,158.46625,177.7293125
06/23/2016 17:00:00,198.506,63.86,76.595,214.615,205.3518125
06/24/2016 01:00:00,73.058,56.12,63.1175,124.01125,96.6344375
06/24/2016 09:00:00,173.6265,52.52,67.2575,143.0175,149.4921375
06/24/2016 17:00:00,172.773,41.36,77,176.44125,179.3951875
06/25/2016 01:00:00,78.9895,49.505,64.04,97.9425,101.055725
06/25/2016 09:00:00,113.0855,56.39,67.3475,82.7225,82.7252625
06/25/2016 17:00:00,67.8805,55.7825,76.7975,56.8,66.1581125
06/26/2016 01:00:00,66.4795,54.8825,63.005,56.545,69.3171875
06/26/2016 09:00:00,80.787,55.85,67.9775,63.48,69.8510875
06/26/2016 17:00:00,80.532,56.7275,78.395,58.80125,67.943075
06/27/2016 01:00:00,62.6585,59.495,65.2325,57.86,65.760275
06/27/2016 09:00:00,188.6965,60.755,70.6325,176.43125,161.1505375
06/27/2016 17:00:00,198.072,60.89,83.5025,214.2325,212.7380125
06/28/2016 01:00:00,73.6675,63.6125,70.5425,97.91375,107.7684625
06/28/2016 09:00:00,184.3095,66.875,75.02,187.725,175.376275
06/28/2016 17:00:00,201.1085,67.505,84.245,246.0275,219.5108875
06/29/2016 01:00:00,70.0555,66.3575,73.49,136.8475,106.257
06/29/2016 09:00:00,184.945,69.665,76.2575,173.02625,181.435525
06/29/2016 17:00:00,200.003,71.1275,86.2475,248.315,220.2432
06/30/2016 01:00:00,66.5165,70.52,75.8975,136.53625,104.6830625
06/30/2016 09:00:00,181.021,71.6225,77.09,166.41375,183.157525
06/30/2016 17:00:00,194.5595,70.2275,84.6275,242.16125,218.292525
07/01/2016 01:00:00,65.234,67.3475,73.4,131.54375,104.0698625
07/01/2016 09:00:00,48.509,68.405,72.8825,149.355,159.1193125
07/01/2016 17:00:00,46.6205,65.12,68.405,177.9175,160.2743875
07/02/2016 01:00:00,53.9145,59.1125,63.86,90.19,78.2127875
07/02/2016 09:00:00,121.534,48.2675,66.245,77.87625,66.617625
07/02/2016 17:00:00,68.096,46.6475,78.2825,58.15875,68.442925
07/03/2016 01:00:00,68.358,51.4175,69.125,59.815,76.10215
07/03/2016 09:00:00,60.071,52.2725,70.2275,62.48625,75.7932875
07/03/2016 17:00:00,58.968,54.2525,81.6125,57.51125,68.69785
07/04/2016 01:00:00,64.092,61.52,70.88,58.93375,70.72945
07/04/2016 09:00:00,200.958,64.5125,71.51,189.55,208.073225
07/04/2016 17:00:00,202.7605,65.5925,82.6925,223.52,220.9376125
07/05/2016 01:00:00,77.999,65.075,75.0875,113.21375,113.151925
07/05/2016 09:00:00,197.6165,66.4025,76.3925,190.7,214.2063375
07/05/2016 17:00:00,201.746,68.2475,84.9875,248.67125,220.8200375
07/06/2016 01:00:00,68.5005,67.55,73.85,139.86375,105.3453
07/06/2016 09:00:00,191.2235,65.975,75.4025,166.9375,179.0546625
07/06/2016 17:00:00,197.3095,62.6,81.9725,236.4825,217.4334
07/07/2016 01:00:00,68.422,67.505,73.085,130.2575,104.07075
07/07/2016 09:00:00,177.6385,58.505,73.5125,160.70375,168.3849
07/07/2016 17:00:00,186.9855,60.125,79.9025,234.93625,215.9295125
07/08/2016 01:00:00,81.9655,62.8925,70.88,125.3,106.42325
07/08/2016 09:00:00,169.996,59.27,70.115,154.2775,156.11335
07/08/2016 17:00:00,183.828,58.505,78.3725,228.09125,213.491725
07/09/2016 01:00:00,78.8055,56.5025,66.47,114.56,97.300525
07/09/2016 09:00:00,128.1235,58.9775,70.4075,77.8675,81.51665
07/09/2016 17:00:00,69.8575,62.015,80.6225,54.97,66.9467875
07/10/2016 01:00:00,66.6875,61.4075,66.9875,56.885,66.10345
07/10/2016 09:00:00,56.6765,60.8675,73.7375,61.5425,70.6599625
07/10/2016 17:00:00,60.662,63.7475,79.025,54.59875,64.7709875
07/11/2016 01:00:00,57.134,66.92,72.5,58.095,65.081675
07/11/2016 09:00:00,204.1275,69.1475,75.8975,191.02625,185.1127625
07/11/2016 17:00:00,194.6135,71.6225,77.6525,211.93,225.2198625
07/12/2016 01:00:00,55.416,71.6225,73.265,112.7525,92.445075
07/12/2016 09:00:00,160.331,72.095,73.5125,153.865,147.401925
07/12/2016 17:00:00,185.375,73.04,76.7525,210.4275,179.7090625
07/13/2016 01:00:00,62.4585,71.645,73.22,110.87625,91.9709125
07/13/2016 09:00:00,153.003,70.4975,72.3875,144.7925,143.9003375
07/13/2016 17:00:00,156.108,70.52,73.9625,200.655,165.6067375
07/14/2016 01:00:00,62.8915,66.7625,70.295,98.31375,84.7135625
07/14/2016 09:00:00,159.833,57.875,69.845,154.96125,169.6990375
07/14/2016 17:00:00,180.659,56.435,78.2375,223.66,210.139275
07/15/2016 01:00:00,67.1305,58.4825,68.495,123.9025,109.016925
07/15/2016 09:00:00,164.66,56.5925,68.495,155.335,153.881325
07/15/2016 17:00:00,177.6305,56.9975,77.2925,220.93375,212.0789875
07/16/2016 01:00:00,71.498,59.765,66.3575,109.9175,96.4714875
07/16/2016 09:00:00,115.4575,60.2825,67.7525,73.3925,77.618825
07/16/2016 17:00:00,66.5185,57.9875,74.525,62.84125,64.965025
07/17/2016 01:00:00,73.4055,56.7275,68.1125,71.61875,69.6875125
07/17/2016 09:00:00,120.6815,57.38,66.7625,68.23375,68.2345
07/17/2016 17:00:00,73.7925,58.01,74.0075,58.225,63.87535
07/18/2016 01:00:00,63.1725,60.245,64.76,56.75,63.2379875
07/18/2016 09:00:00,164.5645,59.36,66.2225,173.8675,156.0218125
07/18/2016 17:00:00,178.887,60.0125,78.665,209.37375,204.625175
07/19/2016 01:00:00,72.6205,61.3625,67.64,97.06625,106.4759
07/19/2016 09:00:00,170.056,64.3775,71.6225,178.63875,166.0428125
07/19/2016 17:00:00,195.2535,67.8425,83.255,243.35875,220.17645
07/20/2016 01:00:00,80.8755,63.275,73.3775,142.15875,111.4456875
07/20/2016 09:00:00,191.2885,66.4925,75.2675,171.905,199.3186
07/20/2016 17:00:00,199.483,68.99,84.02,245.2775,217.5931
07/21/2016 01:00:00,67.9075,65.615,73.265,145.98625,107.02585
07/21/2016 09:00:00,175.9185,66.605,74.03,158.885,167.9061625
07/21/2016 17:00:00,183.622,62.15,75.515,219.54375,203.3723125
07/22/2016 01:00:00,66.546,59.8775,69.2825,133.53875,104.6020875
07/22/2016 09:00:00,153.7535,52.2725,68.0225,143.81875,162.7849125
07/22/2016 17:00:00,177.6435,55.5125,79.4975,224.2775,211.2195125
07/23/2016 01:00:00,80.1055,59.675,68.225,108.7625,98.5421375
07/23/2016 09:00:00,113.475,62.6225,69.98,74.92,78.3132625
07/23/2016 17:00:00,67.1185,60.0125,77.5175,57.61625,65.2205625
07/24/2016 01:00:00,58.459,63.9725,68.4725,55.88625,64.3427875
07/24/2016 09:00:00,48.966,66.4475,71.3525,57.62875,67.658875
07/24/2016 17:00:00,48.902,69.7775,73.265,53.74625,59.71295
07/25/2016 01:00:00,57.2235,69.2825,71.3975,57.08125,57.5408375
07/25/2016 09:00:00,180.603,70.52,73.5125,171.19125,148.5061875
07/25/2016 17:00:00,195.78,68.1575,79.025,218.285,196.3188375
07/26/2016 01:00:00,63.731,62.1725,70.6325,110.21,112.3341875
07/26/2016 09:00:00,165.0665,58.055,67.7075,152.8,148.6981375
07/26/2016 17:00:00,175.07,54.0275,75.9875,209.44625,207.1912875
07/27/2016 01:00:00,70.0845,55.49,65.75,120.15125,105.8122875
07/27/2016 09:00:00,159.7495,53.87,67.28,147.25875,148.5776
07/27/2016 17:00:00,177.94,52.745,76.37,211.88125,205.6065
07/28/2016 01:00:00,79.9405,56.0975,65.0075,117.8675,103.2577125
07/28/2016 09:00:00,158.9785,60.2375,67.2125,158.2625,150.1843
07/28/2016 17:00:00,181.2695,57.7625,77.8775,217.1375,211.504225
07/29/2016 01:00:00,66.3615,61.79,67.2125,116.155,100.5062375
07/29/2016 09:00:00,157.5175,65.7275,70.97,159.33,162.8879625
07/29/2016 17:00:00,190.3355,65.7275,77.8775,227.4325,212.308
07/30/2016 01:00:00,69.399,66.2,71.015,116.9425,95.138875
07/30/2016 09:00:00,102.6965,64.0175,69.1475,67.56625,73.95725
07/30/2016 17:00:00,55.12,59.135,62.5325,65.26,65.2148875
07/31/2016 01:00:00,61.1245,60.305,62.1725,64.9175,58.6811375
07/31/2016 09:00:00,54.235,60.8675,64.3775,60.31875,61.322575
07/31/2016 17:00:00,58.0375,63.635,69.3725,54.16875,62.6010125
08/01/2016 01:00:00,63.0885,64.94,68.2475,56.92875,58.4656625
08/01/2016 09:00:00,178.17,63.86,69.485,177.94,155.1353875
08/01/2016 17:00:00,196.6555,66.2225,79.1375,219.5525,208.9807875
08/02/2016 01:00:00,64.159,66.47,70.1375,103.935,102.531475
08/02/2016 09:00:00,171.4385,66.3575,73.3325,175.3025,174.292725
08/02/2016 17:00:00,197.556,66.3575,81.995,242.12875,220.6707375
08/03/2016 01:00:00,69.5335,63.7475,71.6675,134.4775,105.02305
08/03/2016 09:00:00,176.789,61.9925,72.2525,157.8325,170.472725
08/03/2016 17:00:00,195.587,59.1575,80.96,230.655,213.316
08/04/2016 01:00:00,74.942,54.005,69.485,131.79625,112.179275
08/04/2016 09:00:00,166.7945,51.6425,69.3725,152.21875,187.9212
08/04/2016 17:00:00,182.915,53.8925,76.145,214.615,207.307425
08/05/2016 01:00:00,72.889,54.86,62.8925,117.7875,100.583875
08/05/2016 09:00:00,149.6685,53.9825,66.65,148.86875,147.524125
08/05/2016 17:00:00,177.241,52.655,80.87,211.75875,204.6828
08/06/2016 01:00:00,73.7575,54.8375,69.89,108.51125,103.6631625
08/06/2016 09:00:00,120.192,55.4675,71.3525,79.72,83.863325
08/06/2016 17:00:00,73.0975,57.605,81.14,53.09375,66.8526125
08/07/2016 01:00:00,68.977,61.88,68.27,57.0775,65.9009375
08/07/2016 09:00:00,62.8125,56.12,71.6225,63.40625,70.332425
08/07/2016 17:00:00,65.1225,54.635,81.6125,56.3775,68.601325
08/08/2016 01:00:00,70.4605,62.375,67.37,56.52375,64.475075
08/08/2016 09:00:00,171.859,61.2275,68.1325,167.50375,148.1677875
08/08/2016 17:00:00,154.914,58.28,77.7425,204.43,199.7245625
08/09/2016 01:00:00,65.5445,62.78,66.74,95.84375,105.0642875
08/09/2016 09:00:00,148.229,63.3875,69.395,163.96125,157.6114
08/09/2016 17:00:00,186.04,62.7575,77.2925,228.01875,211.9837625
08/10/2016 01:00:00,60.673,64.715,72.3875,137.9575,106.6041
08/10/2016 09:00:00,133.8735,66.3575,68.7875,133.25625,143.394175
08/10/2016 17:00:00,136.3125,67.8425,70.2725,185.61125,162.91405
08/11/2016 01:00:00,56.4365,62.6225,66.605,85.81625,68.3426125
08/11/2016 09:00:00,154.1765,53.3525,64.9625,141.76625,160.511925
08/11/2016 17:00:00,178.764,49.2125,74.2325,197.0925,192.4447
08/12/2016 01:00:00,75.311,55.6025,64.0175,111.90625,109.4756125
08/12/2016 09:00:00,153.022,54.1175,63.8825,139.96625,139.9875
08/12/2016 17:00:00,168.7235,50.405,70.61,190.68,196.2252375
08/13/2016 01:00:00,72.4125,52.385,60.485,106.17625,99.5613125
08/13/2016 09:00:00,112.1595,52.79,63.86,78.4,80.2608375
08/13/2016 17:00:00,74.414,52.9925,74.615,60.62625,65.9674125
08/14/2016 01:00:00,64.123,60.9125,66.11,60.1825,65.8893375
08/14/2016 09:00:00,55.479,60.755,69.845,62.9375,68.84715
08/14/2016 17:00:00,61.461,58.865,76.4825,57.46,66.6854875
08/15/2016 01:00:00,65.493,55.22,66.155,59.5825,69.47415
08/15/2016 09:00:00,170.593,54.005,65.5025,177.21375,172.606825
08/15/2016 17:00:00,182.9665,50.495,75.6275,195.1125,199.3973
08/16/2016 01:00:00,72.817,50.135,63.1175,107.18875,108.266325
08/16/2016 09:00:00,142.7345,50.6525,62.3525,144.52875,138.578275
08/16/2016 17:00:00,184.222,53.15,75.3575,212.97875,203.7915875
08/17/2016 01:00:00,70.6305,56.12,62.735,112.53875,100.4432375
08/17/2016 09:00:00,150.765,58.2575,66.3575,153.77875,148.048325
08/17/2016 17:00:00,188.717,59.495,76.5275,218.815,208.83955
08/18/2016 01:00:00,69.6715,58.64,63.635,117.08875,97.625025
08/18/2016 09:00:00,145.816,60.2825,64.6475,140.8725,143.7066125
08/18/2016 17:00:00,184.296,62.1275,75.515,219.14625,209.7198125
08/19/2016 01:00:00,72.1885,61.8125,68.135,127.315,101.0996625
08/19/2016 09:00:00,135.415,62.375,66.11,134.9725,141.9823375
08/19/2016 17:00:00,162.721,60.9125,71.645,198.27,193.08855
08/20/2016 01:00:00,69.1155,60.17,65.7725,99.0375,98.10235
08/20/2016 09:00:00,75.892,58.1225,66.65,74.61125,77.1688875
08/20/2016 17:00:00,69.1335,53.5325,71.7575,66.465,65.1809375
08/21/2016 01:00:00,70.003,51.7775,59.8775,67.01625,70.390125
08/21/2016 09:00:00,59.888,53.3975,65.5025,72.12625,67.776925
08/21/2016 17:00:00,64.117,52.88,76.91,61.32375,66.9672625
08/22/2016 01:00:00,66.89,55.7375,64.2875,58.80125,67.8585
08/22/2016 09:00:00,191.462,58.64,69.1475,181.5075,170.1865875
08/22/2016 17:00:00,201.1605,61.25,82.265,210.885,215.2799375
08/23/2016 01:00:00,68.26,63.14,66.875,95.84625,101.0999375
08/23/2016 09:00:00,158.8375,62.51,67.865,161.59625,154.6728
08/23/2016 17:00:00,201.359,63.095,77.5175,227.685,213.5176125
08/24/2016 01:00:00,76.9815,58.37,66.3575,129.795,100.5573
08/24/2016 09:00:00,182.7975,62.24,70.9925,163.51125,162.577525
08/24/2016 17:00:00,225.9125,63.365,83.9975,236.2,221.911475
08/25/2016 01:00:00,100.6525,63.7475,72.995,138.34,110.6747875
08/25/2016 09:00:00,157.329,58.6175,72.5,157.92375,173.96745
08/25/2016 17:00:00,196.817,52.295,78.62,211.82125,205.945325
08/26/2016 01:00:00,99.753,49.46,65.1425,121.6525,111.2574
08/26/2016 09:00:00,140.7365,50.5175,64.5125,142.63625,152.7374375
08/26/2016 17:00:00,187.2715,53.6225,73.0175,209.21125,205.59545
08/27/2016 01:00:00,89.7715,54.59,61.025,105.66125,94.8092875
08/27/2016 09:00:00,50.4705,56.2325,61.9025,73.19625,77.8218
08/27/2016 17:00:00,64.073,58.235,72.095,67.90375,63.8111875
08/28/2016 01:00:00,61.6395,61.9025,66.335,67.08625,64.6388
08/28/2016 09:00:00,54.8055,66.6275,73.1525,65.0575,66.1843125
08/28/2016 17:00:00,60.481,71.51,80.3525,55.0725,62.4549
08/29/2016 01:00:00,53.3705,71.6225,74.21,56.7425,60.689825
08/29/2016 09:00:00,57.185,71.51,75.245,179.55125,157.7218625
08/29/2016 17:00:00,71.3905,69.755,84.65,226.0125,213.7464625
08/30/2016 01:00:00,61.7755,70.385,74.6375,94.38125,109.9941
08/30/2016 09:00:00,203.974,71.3975,73.13,168.355,165.473075
08/30/2016 17:00:00,251.9405,71.1275,85.1675,245.1475,220.9596125
08/31/2016 01:00:00,108.3075,70.4075,77.135,140.135,115.972975
